seqn,weekday,avg_daily
35809,7,234.44345898004434
35810,1,297.2461311717023
35810,2,346.15675675675675
35810,3,368.0697471665214
35810,4,417.94651539708263
35810,5,140.93542435424354
35810,6,263.6168898043254
35810,7,310.2450657894737
35813,1,986.0357142857143
35813,2,194.47051597051598
35813,3,711.421897810219
35813,4,846.0630026809652
35813,5,672.6176470588235
35813,6,745.2326431181486
35816,1,626.726392251816
35816,2,215.49545454545455
35816,3,1249.1418918918919
35816,4,973.3323983169705
35816,5,308.3333333333333
35816,6,552.374
35816,7,1031.017361111111
35817,1,419.19184652278176
35817,2,500
35817,3,713.1387559808612
35817,4,991.4203935599285
35817,5,631.9751243781094
35817,6,740.6845124282983
35817,7,798.7548161120841
35818,1,174.6961038961039
35818,2,102.44149577804583
35818,3,88.67430639324488
35818,4,123.30645161290323
35818,5,75.79052369077307
35818,6,793
35818,7,79.91393939393939
35819,1,299.2969696969697
35819,2,538.87284144427
35819,3,503.97630331753555
35819,4,345.6469165659008
35819,5,547.9699346405229
35819,6,663.843085106383
35819,7,399.0615763546798
35820,2,191.08424507658643
35820,3,1086.7659574468084
35820,4,920
35820,5,223
35820,6,272
35821,1,349.6714659685864
35821,2,274.8208616780045
35821,3,171.87871853546912
35821,4,233.84784889821617
35821,5,237.50171037628277
35821,6,226.7802093244529
35821,7,165.25160462130938
35822,1,102.96617812852311
35822,2,156.01285347043702
35822,3,213.87885462555067
35822,4,62.825581395348834
35822,5,265.4256348246675
35822,6,109.90238611713666
35822,7,212.60826446280993
35824,1,975
35824,2,156.29398663697106
35824,3,142.7941176470588
35824,4,77.36410256410257
35824,5,35.457142857142856
35824,6,1144
35826,1,167.15665488810365
35826,2,351.0231548480463
35826,3,283.81298701298704
35826,4,263.8711409395973
35826,5,222.46611053180396
35826,6,346.1884892086331
35826,7,285.08507670850764
35829,1,140.72061657032756
35829,2,109.6051779935275
35829,3,207.44860557768925
35829,4,334.40770252324035
35829,5,187.9519379844961
35829,6,143.22125813449023
35829,7,92.1171875
35830,1,242.961797752809
35830,2,313.5322101090188
35830,3,214.31875
35830,4,347.2141472868217
35830,5,273.2776432606941
35830,6,251.63024390243902
35830,7,119.95555555555555
35832,1,59.60532687651332
35832,2,72.31739130434782
35832,3,69.560327198364
35832,4,59.47222222222222
35832,5,47.593877551020405
35832,6,49.489151873767256
35832,7,89.56036217303823
35833,1,186.8627760252366
35833,2,223.96328293736502
35833,3,329.4358024691358
35833,4,393.3280922431866
35833,5,230.94390507011866
35833,6,148.7773933102653
35833,7,389.8
35834,1,487.9159159159159
35834,2,749.7505030181087
35834,3,546.2526766595289
35834,4,592.6985559566787
35834,5,724.8326996197719
35834,6,311.87555555555554
35835,1,763.1428571428571
35835,2,176.55595667870037
35835,3,9547
35835,4,129.04918032786884
35835,5,273.4166666666667
35835,6,403.41295546558706
35835,7,362
35838,1,837.8333333333334
35838,2,334.08984830805133
35838,3,404.9139344262295
35838,4,396.98408812729497
35838,5,414.13152173913045
35838,6,464.0947255113025
35838,7,478.41560283687943
35842,1,109.4475806451613
35842,2,185.8327868852459
35842,3,292.4021739130435
35842,4,434.84624277456646
35842,5,219.10980392156864
35842,6,211.68087855297156
35842,7,341.2857142857143
35845,1,1476.0353982300885
35845,2,1608.4352051835854
35845,3,1193.0090725806451
35845,4,1305.2794117647059
35845,5,3456.6275167785234
35845,6,1061.5428571428572
35845,7,414.4752
35846,1,671.3655256723716
35846,2,586.2987477638641
35846,3,542.0352422907489
35846,4,668
35846,6,600.8260869565217
35846,7,357.53864734299515
35847,1,482.5280235988201
35847,2,452.2959309494451
35847,3,610.6038882138517
35847,4,556.8009950248756
35847,5,512.6494724501758
35847,6,517.5623471882641
35847,7,120.79644588045234
35849,1,266.88875
35849,2,373.84771033013845
35849,3,326.3556085918854
35849,4,278.87142857142857
35849,5,184.93119266055047
35849,6,293.0606407322654
35849,7,232.36663124335814
35851,1,280.24220963172803
35851,2,242.63617021276596
35851,3,208.31990521327015
35851,4,145.496417604913
35851,5,653.171581769437
35851,6,394.4924760601915
35851,7,230.03875968992247
35852,1,26.238095238095237
35852,2,317.75
35852,3,301.5546218487395
35852,4,183.41803278688525
35852,5,490.2484375
35852,6,335.8344827586207
35853,1,609.1174289245982
35853,2,338.12820512820514
35853,3,531.9228028503563
35853,4,556.5069532237674
35853,5,9.389221556886227
35853,6,671.3303797468354
35853,7,814.5729794933656
35855,1,368.61739130434785
35855,2,399.15876777251185
35855,3,283.59921156373196
35855,4,528.4685990338164
35855,5,495.99298245614034
35855,6,615.5449915110356
35855,7,399.9609756097561
35856,1,393.3401129943503
35856,2,191.71315529179032
35856,3,190.94913627639156
35856,4,185.0222222222222
35856,5,263.67056323060575
35856,6,319.4857414448669
35856,7,403.9161168708765
35857,1,501.89266304347825
35857,2,488.73185185185184
35857,3,585.3413400758534
35857,4,443.2718204488778
35857,5,583.7506172839506
35857,6,669.6058041112454
35857,7,554.4121212121212
35859,1,46.43283582089552
35859,2,785.6
35859,3,275.4385382059801
35859,4,497.3333333333333
35859,5,542.583916083916
35859,6,775.8911392405063
35859,7,557.3505843071787
35862,1,215.7877094972067
35862,2,329.5738317757009
35862,3,123.81818181818181
35862,4,15.75
35862,5,25.38888888888889
35862,6,11.429245283018869
35862,7,243.17132216014897
35863,1,412.4221748400853
35863,2,541.4386951631046
35863,3,524.6579545454546
35863,4,301.50342465753425
35863,5,418.34294871794873
35863,6,496.48038049940544
35863,7,563.6191066997519
35864,1,223.21180555555554
35864,2,156.6875
35864,3,33.10294117647059
35864,4,41.13910761154855
35864,7,140.88552188552188
35865,1,45.238267148014444
35865,2,325.8701622971286
35865,3,309.28146453089244
35865,4,367.92487046632124
35865,5,105.40561896400351
35865,6,136.14696132596686
35865,7,127.79838709677419
35867,1,114.81626506024097
35867,2,140.954128440367
35867,3,144.6088840736728
35867,4,353.0103305785124
35867,5,202.99808429118775
35867,6,196.8958958958959
35867,7,192.648862512364
35868,3,343.5117117117117
35868,4,289.086529006883
35868,5,203.86138613861385
35868,6,86.7741935483871
35868,7,104.95
35869,1,215.47961165048542
35869,2,343.108545034642
35869,3,350.175
35869,4,323.13058419243987
35869,5,331.0616740088106
35869,6,59.306306306306304
35869,7,24.659707724425886
35870,1,142.81540697674419
35870,2,220.19742063492063
35870,3,194.28843861740168
35870,4,188.587734241908
35870,5,172.5519911504425
35870,6,168.58873538788524
35870,7,155.78564500484967
35872,1,500.7565359477124
35872,2,865.074213836478
35872,3,758.3317073170732
35872,4,340.4938271604938
35872,6,932.311475409836
35872,7,944.7395626242545
35873,1,390.5861538461538
35873,2,542.5935412026726
35873,3,820.9571248423707
35873,4,782.9205298013245
35873,5,503.9765258215962
35873,6,665.1750599520384
35873,7,369.7268965517241
35874,1,133.86540880503145
35874,2,236.7665544332211
35874,3,179.38988580750407
35874,4,382.0551839464883
35874,5,212.23162790697674
35874,6,188.79651795429814
35874,7,96.77597840755736
35876,1,270.05345911949684
35876,4,204.95906432748538
35876,5,314.7958656330749
35876,6,228.6055194805195
35876,7,250.23605150214593
35877,1,52.28698752228164
35877,2,65.22098421541318
35877,3,44.138279932546375
35877,4,40.056786703601105
35877,5,61.46944444444444
35877,6,29.663197026022306
35877,7,69.90463458110517
35878,1,229.47893569844788
35878,2,214.73243503368624
35878,3,233.87556561085972
35878,4,286.8031746031746
35878,5,153.27967806841048
35878,6,275.24916943521595
35878,7,300.1110029211295
35880,1,102.81435257410297
35880,2,109.93320235756386
35880,3,161.236276849642
35880,4,170.58635703918722
35880,5,99.4344122657581
35880,6,308.8005578800558
35880,7,172.56227106227107
35881,1,267.8376811594203
35881,2,241.39154929577464
35881,3,538.3896648044692
35881,4,431.8938618925831
35881,5,460.3493810178817
35881,6,391.4383408071749
35881,7,352.578313253012
35882,1,230.13196480938416
35882,2,177.46539792387543
35882,3,163.74696356275302
35882,4,159.85298398835516
35882,5,200.92814371257484
35882,6,158.8988603988604
35882,7,151.72118380062307
35883,1,309.17105263157896
35883,2,336.32883435582823
35883,3,32.194835680751176
35883,4,125.06550218340611
35883,5,205.52733485193622
35883,6,163.69600818833163
35883,7,273.1615894039735
35885,1,178.92189349112425
35885,2,227.33700440528634
35885,3,231.76070252469813
35885,4,394.40303738317755
35885,5,470.37089201877933
35885,6,288.17114427860696
35885,7,944.4784482758621
35886,1,274.2727969348659
35886,2,164.29444444444445
35886,3,169.8138888888889
35886,4,109.53055555555555
35886,5,231.35503472222223
35886,6,169.3202372127502
35886,7,124.1244019138756
35887,1,143.11675824175825
35887,2,634.5
35887,3,91.41316526610645
35887,4,33.60769230769231
35887,5,91.16171617161716
35887,6,197.351912568306
35887,7,95.28664072632944
35888,1,155.52439024390245
35888,2,246.07767944936086
35888,3,195.56484375
35888,4,128.35
35888,5,239.54609218436875
35888,6,190
35888,7,121.87222222222222
35889,1,83.17333333333333
35889,2,748.2792696025779
35889,3,1055.1976331360947
35889,4,838.1041162227602
35889,5,866.7357723577236
35889,6,664.578947368421
35889,7,904.6887835703002
35890,1,462.718820861678
35890,2,529.9712313003453
35890,3,438.7465437788018
35890,4,235.4030226700252
35890,5,382.2522639068564
35890,6,442.6356132075472
35890,7,332.1345496009122
35893,1,360.94444444444446
35893,2,243.32525252525252
35893,3,357.3613360323887
35893,4,288.45215311004785
35893,5,232.2570754716981
35893,6,295.17913385826773
35893,7,193.43465045592706
35894,1,406.89169295478445
35894,2,391.4935064935065
35894,3,229.65650969529085
35894,4,213.85080264400378
35894,5,246.4524361948956
35894,6,359.1858168761221
35894,7,231.61111111111111
35895,1,164.2953539823009
35895,2,184.41240875912408
35895,3,188.7877192982456
35895,4,224.6864
35895,5,147.76848249027236
35895,6,278.14700193423596
35895,7,163.37009063444108
35898,1,555.7496871088861
35898,2,604.8797169811321
35898,3,500.7694013303769
35898,4,641.091212458287
35898,5,492.80973451327435
35898,6,381.1247191011236
35898,7,632.0025445292621
35902,1,413.8162344983089
35902,2,264.1641791044776
35902,3,255.42992874109262
35902,4,236.39662921348315
35902,5,287.4121338912134
35902,6,181.85298013245034
35902,7,327.59400230680507
35906,1,238.62178702570378
35906,2,620.3639534883721
35906,3,391.87465181058496
35906,4,343.824480369515
35906,6,296.64936886395515
35906,7,254.59958506224066
35907,1,107.25370919881306
35907,2,120.61016949152543
35907,4,90.55990510083036
35907,5,78.36013400335008
35907,6,135.6153846153846
35907,7,42.6394779771615
35909,1,479.16324200913243
35909,2,850.3767985611511
35909,3,623.3445544554455
35909,4,464.02142161635834
35909,5,516.3726851851852
35909,6,400.45342886386896
35909,7,359.79657142857144
35912,1,835.6458087367179
35912,2,1515.145411203814
35912,3,1215.7148703956343
35912,4,893.1210191082803
35912,5,547.0942956926659
35912,6,926.5662042875158
35912,7,939.3533930857875
35915,1,234.21597222222223
35915,2,405.1292719167905
35915,3,173.17578125
35915,4,257.02073050345507
35915,5,252.76534296028882
35915,6,745.7546012269938
35915,7,231.44328552803128
35919,2,617.2242295430393
35919,3,652.9371492704826
35919,4,936.5295857988166
35919,5,688.5723612622415
35919,6,479.6523652365237
35919,7,153.47538461538463
35920,1,311.9441687344913
35920,2,343.77408637873754
35920,3,307.58424507658646
35920,4,375.6744432661718
35920,5,403.27884615384613
35920,6,369.1391184573003
35920,7,460.5042134831461
35922,1,176.77327935222672
35922,2,208.99853372434018
35922,3,234.2753036437247
35922,4,182.84044943820226
35922,5,131.2360774818402
35922,6,180.5649895178197
35922,7,210.66714082503557
35923,1,180.99150743099787
35923,2,355.4584013050571
35923,3,453.8972375690608
35923,4,375.61398176291794
35923,5,383.48522167487687
35923,6,804.1457431457432
35923,7,167.40384615384616
35925,1,479.5234899328859
35925,2,171.95418641390205
35925,3,323.1278295605859
35925,4,286.08091603053435
35925,5,395.15045592705167
35925,6,300.0123626373626
35925,7,258.5827160493827
35926,1,199.83333333333334
35926,2,198.5619425173439
35926,3,168.63709677419354
35926,4,117.8041884816754
35926,5,238.30394190871368
35926,6,175.66929911154986
35926,7,392.840597758406
35927,1,288.328398384926
35927,2,397.86842105263156
35927,3,205.73809523809524
35927,4,126.37658227848101
35927,5,168.21695760598504
35927,6,169.66924778761063
35927,7,391.8528198074278
35928,1,167.03436426116838
35928,2,179.7449438202247
35928,3,238.77408993576017
35928,4,235.38048245614036
35928,5,229.48819875776397
35928,6,156
35928,7,202.20737913486005
35931,1,605.5637393767705
35931,2,645.375
35931,3,629.6735294117647
35931,4,658.6262755102041
35931,5,610.9922879177378
35931,6,1376.4751082251082
35931,7,570.9321685508736
35933,1,901.4747191011236
35933,2,501.33289124668437
35933,3,323.2
35933,4,55.22222222222222
35933,5,414.9792817679558
35935,1,408.43055555555554
35935,2,186.47569444444446
35935,3,154.29791666666668
35935,4,148.13611111111112
35935,5,130.99166666666667
35935,6,229.1513888888889
35935,7,232.7409722222222
35937,1,232.6994011976048
35937,2,209.15394566623544
35937,3,186.1589895988113
35937,4,610.4184652278177
35937,5,274.71639784946234
35937,6,240.58105646630236
35937,7,333.1302729528536
35938,1,403.0045112781955
35938,2,343.7529610829103
35938,3,380.69879518072287
35938,4,470.8867699642432
35938,5,499.9212034383954
35938,6,249.21376811594203
35938,7,396.73360107095044
35939,1,275.0440251572327
35939,2,848.7722342733189
35939,3,494.2713326941515
35939,4,673.1601208459215
35939,5,349.2202852614897
35939,6,554.1466395112017
35939,7,140.9558823529412
35941,1,459.44101433296584
35941,2,380.61168384879727
35941,3,332.84790874524714
35941,4,409.15223097112863
35941,5,359.01162790697674
35941,6,249.0551053484603
35941,7,393.4924506387921
35942,1,44.18313953488372
35942,2,367.16745283018867
35942,3,181.38288770053475
35942,4,291.3329809725159
35942,5,174.08870116156282
35942,6,258.69679633867275
35942,7,180.98216276477146
35943,1,345.6970684039088
35943,2,315.92391304347825
35943,3,743.3157894736842
35943,4,260.33048780487803
35943,5,329.8700657894737
35943,6,301.9913978494624
35943,7,583.6564417177914
35946,1,245.4010861132661
35946,2,378.2172972972973
35946,3,366.544385026738
35946,4,462.5810810810811
35946,5,486.2071973827699
35946,6,312.41465766634525
35946,7,432.9028094153379
35947,2,340.17180616740086
35947,3,409.88585209003213
35947,4,201.65873015873015
35947,5,262.48541666666665
35947,6,360.95839112343964
35947,7,229.19323671497585
35948,1,41.65727699530517
35948,2,35.26168224299065
35948,3,37.49612403100775
35948,4,73.79968944099379
35948,5,30.847583643122675
35948,6,29.107991360691145
35948,7,57.34462444771723
35949,1,180.69533762057878
35949,2,579.4840484048405
35949,3,962.6240786240786
35949,4,690.5176589303734
35949,5,872.1326434619003
35949,6,1143.1531165311653
35949,7,758.6661931818181
35953,1,189
35953,4,665.1950146627566
35953,5,633.6973947895791
35953,7,284.7692307692308
35955,4,72.4585152838428
35955,5,35.31073446327684
35955,7,847.5
35956,1,188.3721488595438
35956,2,251.23976023976024
35956,3,284.373679154659
35956,4,208.9882869692533
35956,5,313.9024390243902
35956,6,294.2194388777555
35956,7,197.92457420924575
35957,1,218.27737226277372
35957,2,222.49295774647888
35957,3,221.82984658298466
35957,5,167.49661399548532
35957,6,162.3125481139338
35957,7,231.21980676328502
35958,1,141.42857142857142
35958,2,319.4468085106383
35958,3,306.2057318321392
35958,4,354.91014799154334
35958,5,348.9950799507995
35958,6,291.03276955602536
35958,7,171.42779291553134
35959,1,457.88226744186045
35959,2,305.8636959370904
35959,3,270.6975308641975
35959,4,672.5450819672132
35959,5,307.01026694045174
35959,6,457.48335388409373
35959,7,471.6734486266531
35960,1,254.6885758998435
35960,2,292.37704918032784
35960,3,304.22910216718265
35960,4,324.297263681592
35960,5,327.86004514672686
35960,6,416.2684283727399
35960,7,376.881592039801
35962,1,346.5990566037736
35962,2,469.97936726272354
35962,3,464.4472049689441
35962,4,389.23723723723725
35962,5,279.44117647058823
35962,7,344.7560975609756
35963,1,98.78421052631579
35963,2,99.81359223300971
35963,3,136.508073196986
35963,4,127.52757544224765
35963,5,104.92008879023308
35963,6,90.30630630630631
35963,7,111.1498127340824
35964,1,895.5
35964,3,346.64285714285717
35964,4,222.1801652892562
35964,5,29.3046875
35964,6,1129.5
35964,7,207.52631578947367
35967,1,766.7149122807018
35967,2,436.3207547169811
35967,3,357.50263852242745
35967,4,598.0958164642375
35967,5,422.2357723577236
35967,6,469.27777777777777
35967,7,627.9573333333333
35969,1,698.2674418604652
35969,2,521.2329360780064
35969,3,503.1978021978022
35969,4,534.4177083333333
35969,5,616.548794489093
35969,6,547.0239390642002
35969,7,295.41968325791856
35972,1,181.07733333333334
35972,2,210.0082644628099
35972,3,319.17182817182817
35972,4,287.9955947136564
35972,5,220.97236180904522
35972,6,339.00429645542425
35972,7,169.61067708333334
35974,3,665
35974,5,833
35974,6,159
35975,1,490.4272
35975,2,274.6951476793249
35975,3,366.4017094017094
35975,4,316.8388059701493
35975,5,287.0953058321479
35975,6,357.86622073578593
35975,7,136.125
35976,1,145.96305125148987
35976,2,39.81284403669725
35976,3,291.2303370786517
35976,4,120.71472081218275
35976,5,86.06733668341708
35976,6,207.2662162162162
35976,7,48.182312925170066
35978,1,658.4215686274509
35978,2,285.20446096654274
35978,3,252.39717741935485
35978,4,583.9206008583691
35978,5,478.4951351351351
35978,6,145.03472222222223
35978,7,212.6050695012265
35979,1,262.30807248764415
35979,2,447.6046758767269
35979,3,376.82059447983016
35979,4,376.8032786885246
35979,5,369.6290672451193
35979,7,230.44642857142858
35981,1,170.8558659217877
35981,2,223.07715813598168
35981,3,243.1779197080292
35981,4,259.23125
35981,5,179.1298611111111
35981,6,259.38194444444446
35981,7,596.929252782194
35982,1,116.52475247524752
35982,2,190.7037037037037
35982,3,144.00380228136882
35982,4,164.8235294117647
35982,5,182.45822784810127
35982,6,213.0947488584475
35982,7,136.76227390180878
35983,1,167.98861480075902
35983,2,112.38180019782394
35983,3,235.20253164556962
35983,4,150.48331415420023
35983,5,185.86508753861997
35983,6,166.85
35983,7,111.37371428571429
35985,1,1142
35985,2,166.68347826086958
35985,3,129.32049036777582
35985,4,259.47441860465113
35985,5,261.6389891696751
35985,6,303.79591836734693
35985,7,324.9294117647059
35987,1,231.33774834437085
35987,2,344.05390539053906
35987,3,241.8063806380638
35987,4,662.3494687131051
35987,5,483.11043872919817
35987,6,393.9382239382239
35987,7,473.9306260575296
35991,1,99.99526066350711
35991,2,247.67659574468084
35991,3,234.5196662693683
35991,5,253.0521327014218
35991,6,219.1778523489933
35991,7,208.64756756756756
35992,1,213.58404558404558
35992,2,239.9280701754386
35992,3,539.10101010101
35992,4,485.41869522882183
35992,5,245.6382189239332
35992,6,383.6633540372671
35992,7,330.046218487395
35999,1,469.9782608695652
35999,2,407.0106132075472
35999,3,610.6657223796034
35999,4,561.1805054151624
35999,5,687.4020887728459
35999,6,736.3733766233767
35999,7,114.81944444444444
36001,1,341.04605263157896
36001,2,435.0212355212355
36001,3,379.76613756613756
36001,4,370.5673758865248
36001,5,259.25414364640886
36001,6,284.42110762800417
36001,7,598.0229508196721
36002,1,164.69611307420496
36002,2,676.2734778121775
36002,3,457.0405405405405
36002,4,504.68355995055623
36002,5,828.5542691751085
36002,6,488.931790499391
36002,7,327.24411764705883
36003,2,450.90225563909775
36003,3,597.8130841121496
36003,4,162.49803921568628
36003,5,588.8695652173913
36003,6,4.972972972972973
36004,1,232.22666666666666
36004,2,372.41800643086816
36004,3,235.2581344902386
36004,4,204.36363636363637
36004,5,416.3167567567568
36004,6,374.21251348435817
36004,7,276.86064659977706
36005,1,1726.7333333333333
36005,2,579.3544668587896
36005,3,844.4431202600217
36005,4,380.36842105263156
36005,5,556.3644214162349
36005,6,438.05882352941177
36005,7,581.8480531813865
36006,1,111.97849462365592
36006,2,319.74430823117336
36006,3,170.16452442159382
36006,4,229.79396092362344
36006,5,1883
36006,6,183.26867816091954
36006,7,206.29084967320262
36007,1,88.09688581314879
36007,2,259.4440928270042
36007,3,160.24748490945674
36007,4,206.57724425887264
36007,6,247.3644278606965
36007,7,323.90683229813664
36008,1,212.9259645464025
36008,2,138.6030103480715
36008,3,141.5245033112583
36008,4,137.34
36008,5,37.52857142857143
36008,6,242.01315789473685
36008,7,218.77702702702703
36011,1,426.048128342246
36011,2,418.0561403508772
36011,3,267.0292207792208
36011,4,244.9659090909091
36011,5,348.0932754880694
36011,6,344.3455809334657
36011,7,430.8178913738019
36012,2,37.266666666666666
36012,3,242.0625
36012,7,309.5
36013,1,794.5437392795883
36013,2,623.5471124620061
36013,3,515.4470314318976
36013,4,417.49889380530976
36013,5,1018.8413173652694
36013,6,500.6688034188034
36013,7,646.7489626556016
36014,1,339.7151898734177
36014,2,614.0993788819876
36014,3,438.3978723404255
36014,4,346.6278195488722
36014,5,419.3781407035176
36014,6,252.3824604141291
36014,7,260.1247311827957
36015,1,422.95042735042733
36015,2,87.15767195767195
36015,3,91.6624203821656
36015,4,168.02318392581142
36015,5,135.4971209213052
36015,6,299.1638608305275
36015,7,821.48
36016,1,357.0769230769231
36016,2,342.62048192771084
36016,3,602.6553079947575
36016,4,397.609375
36016,5,232.34990059642146
36016,6,302.86054827175207
36016,7,493.9669811320755
36017,1,262.032590051458
36017,2,330.54756097560977
36017,3,443.82100238663486
36017,4,390.93039772727275
36017,5,356.4409448818898
36017,6,295.975
36017,7,352.76972833117725
36018,1,170.22395833333334
36018,2,186.09024134312696
36018,3,299.65203426124197
36018,4,540.1252566735113
36018,5,76.91428571428571
36018,6,289.6010101010101
36018,7,50.66935483870968
36019,1,494.734375
36019,2,597.7033639143731
36019,3,655.2112676056338
36019,4,470.1246684350133
36019,5,432.3940620782726
36019,6,468.16954022988506
36019,7,356.6938271604938
36021,1,489.4744623655914
36021,2,602.9307450157397
36021,3,716.1172566371681
36021,4,504.0921985815603
36021,5,899.7651598676957
36021,6,753.6254826254826
36021,7,598.8633461047255
36025,1,1481.8066666666666
36025,2,879.2297619047619
36025,3,626.9548022598871
36025,4,1171.6462264150944
36025,5,591.5440097799511
36025,6,509.3339130434783
36026,1,1103.9972144846797
36026,2,576.5720338983051
36026,3,415.55263157894734
36026,4,448.1948051948052
36026,5,737.8331515812432
36026,6,317.18424101969873
36026,7,989.6754057428215
36028,1,41.703539823008846
36028,2,768.860655737705
36028,3,220.23208955223882
36028,4,403.70814814814815
36028,5,948.1444444444444
36028,6,561.4136645962733
36028,7,537.6473087818697
36031,1,138.70704225352114
36031,2,282.125
36031,3,45.125
36031,4,133
36031,6,457.45454545454544
36031,7,258.7873210633947
36035,1,1.7606177606177607
36035,2,2.0665280665280665
36035,3,5.945945945945946
36035,4,2.3959183673469386
36035,5,13.554579673776663
36035,6,12.173333333333334
36035,7,22.65625
36036,1,319.5596221959858
36036,2,363.04907306434023
36036,3,333.25961538461536
36036,4,480.93715846994536
36036,5,473.4606256742179
36036,6,475
36036,7,200.54060913705584
36038,1,258.6608260325407
36038,2,234.30348727615458
36038,3,229.51209253417454
36038,4,377.73318872017353
36038,5,378.41875
36038,6,346.4810996563574
36038,7,371.29744728079913
36040,1,241.3227176220807
36040,2,409.56801909307876
36040,3,55.422764227642276
36040,4,373.91482300884957
36040,5,285.4828897338403
36040,6,283.2877094972067
36040,7,298.4470426409904
36042,1,285.5208667736758
36042,2,418.69271224643126
36042,3,481.85407725321886
36042,4,499.0915564598169
36042,5,605.0996884735202
36042,6,545.6832174776564
36042,7,418.04087591240875
36044,1,597.4460580912863
36044,2,610.895800933126
36044,4,279.7517605633803
36044,5,583.3203125
36044,6,861.2515856236787
36044,7,705.3983572895277
36045,1,235.40963855421685
36045,2,225.87584650112868
36045,3,524.9576208178439
36045,4,458.63194444444446
36045,5,531.6638888888889
36045,6,370.8958333333333
36045,7,177.89397406559877
36047,1,332.0182704019488
36047,2,496.95671981776763
36047,3,508.65967016491754
36047,4,404.4451219512195
36047,5,416.0370879120879
36047,6,414.6606397774687
36048,1,177.75
36048,2,180.26240352811467
36048,3,178.96473265073948
36048,4,212.03560209424083
36048,5,256.4022289766971
36048,6,491.6326164874552
36048,7,418.1819291819292
36052,1,622.7153284671533
36052,2,990.0757363253857
36052,3,315.41498216409036
36052,4,520.6670235546038
36052,5,395.5538954108858
36052,6,422.6186335403727
36052,7,811.3216957605985
36053,1,532.5346889952153
36053,2,582.2556675062972
36053,3,392.7016229712859
36053,4,563.884236453202
36053,5,489.3627118644068
36053,6,598.372
36053,7,364.3101920236337
36054,1,2024.5
36054,2,366.8284518828452
36054,3,241.965206185567
36054,4,216.53383458646616
36054,5,86.18508655126497
36054,6,372.30422535211267
36055,1,560.684630738523
36055,2,578.8458781362007
36055,3,1149.6087912087912
36055,4,1394.3867069486405
36055,5,435.2857142857143
36055,7,118.76315789473684
36056,1,15.438709677419356
36056,2,68.3876898481215
36056,3,135.26258992805757
36056,4,450.09702660406884
36056,5,137.38920454545453
36056,6,201.45549738219896
36056,7,853.060606060606
36057,1,164.78095238095239
36057,2,379.54428754813864
36057,3,312.76262626262627
36057,4,211.94329896907217
36057,5,253.05610098176717
36057,6,308.07246376811594
36057,7,262.0997830802603
36059,1,333.3086956521739
36059,2,705.328947368421
36059,3,705.4287268770403
36059,4,318.3613707165109
36059,5,514.9562363238512
36059,6,604.3358419567262
36059,7,451.88656195462477
36061,1,434.4837398373984
36061,2,199.6678614097969
36061,3,102.33109919571045
36061,4,186.3408
36061,5,160.86341463414635
36061,6,74.86837606837607
36061,7,393.2742857142857
36062,1,191.99410029498526
36062,2,349.98375451263536
36062,3,410.029284164859
36062,4,352.79470899470897
36062,5,330.15246098439377
36062,6,279.678431372549
36062,7,79.77747252747253
36063,1,77.00361663652802
36063,2,50.63235294117647
36063,3,139.85007974481658
36063,4,428.9493670886076
36063,5,398.84375
36063,6,766.0311111111112
36063,7,87.99762470308788
36064,1,52.13414634146341
36064,2,335.7717391304348
36064,3,477.6514657980456
36064,4,539.2165071770335
36064,5,521.4055865921788
36064,6,414.60869565217394
36064,7,664.0436408977556
36066,1,158.95238095238096
36066,2,164.89802289281997
36066,3,160.54235294117646
36066,4,206.32628062360803
36066,5,267.77764842840514
36066,6,173.91082045184305
36066,7,163.75587467362925
36069,1,225.2008895478132
36069,2,100.30177514792899
36069,3,175.16461916461915
36069,4,243.39679144385028
36069,5,153.7421875
36069,6,184.75856697819316
36069,7,280.64263959390865
36070,1,35.68131868131868
36070,2,431.9789719626168
36070,3,240.29166666666666
36070,4,229.08766716196138
36070,5,1073
36070,6,291.875
36070,7,271.962962962963
36071,1,266.4127167630058
36071,2,246.33541927409263
36071,3,387.31876606683807
36071,4,326.0913294797688
36071,5,292.7460650577125
36071,6,257.2002096436059
36071,7,225.63727959697732
36073,1,391.633893919793
36073,2,263.5763888888889
36073,3,316.85093896713613
36073,4,493.3846918489066
36073,5,714.6504854368932
36073,6,492.84665226781857
36073,7,507.19037656903765
36074,1,211.93882646691637
36074,2,427.13754045307445
36074,3,252.81629392971246
36074,4,222.05889570552148
36074,5,202.25882352941176
36074,6,365.2208994708995
36074,7,272.8483290488432
36075,1,166.1484375
36075,2,139.1316371681416
36075,3,134.91594827586206
36075,4,46.36104513064133
36075,5,163.51866404715128
36075,6,134.99915540540542
36075,7,253.60701330108827
36077,1,166.5142857142857
36077,2,37.90783410138249
36077,3,24.139566395663955
36077,4,108.95684803001876
36077,5,285.2100350058343
36077,6,712
36077,7,216.84529147982062
36078,1,113.16260162601625
36078,2,841.088319088319
36078,3,313.23055555555555
36078,4,290.1766990291262
36078,5,337.4778325123153
36078,6,589.0086330935252
36078,7,35.48148148148148
36080,1,399.5413839891452
36080,2,502.3720930232558
36080,3,223.78070175438597
36080,4,380.07053941908714
36080,5,132.42374517374517
36080,6,260.02076124567475
36080,7,151.28484848484848
36081,1,89.74791192103265
36081,2,91.32599837000815
36081,3,55.36384704519119
36081,4,72.27462946817785
36081,5,132.72079772079772
36081,6,84.2570281124498
36081,7,94.98959167333867
