seqn,grand_avg
33059,516.6978401672795
33062,513.8683808880454
33065,286.9740438435623
33066,626.1268193827527
33067,321.12744242911464
33069,253.9847269202183
33070,636.013978805257
33071,163.5703235997714
33072,187.78677539445667
33076,273.11180170721985
33077,151.1347473387699
33079,404.1622150033023
33080,352.5298975326073
33082,340.82983118403143
33084,771.64192059886
33085,169.37222222222223
33086,145.73592544970734
33088,264.5152712417715
33090,641.4024145883178
33092,366.86025230398644
33093,222.84449259784873
33094,689.4762630662021
33095,277.87844960337355
33096,38.53587160033126
33097,476.7574944011411
33100,287.79517930759516
33101,472.2659737720521
33104,535.5063129542425
33105,406.04885160228434
33106,175.33515045217484
33107,443.869884759097
33108,117.62748714962956
33109,407.63580523582567
33110,324.97914176335155
33111,996.5044170059641
33113,433.866585746178
33114,263.48687461113656
33115,341.68679602580306
33120,675.2280112473791
33121,448.1258866533017
33122,709.0800711743773
33123,118.29089540703363
33125,497.52369144979264
33127,262.3267798377682
33128,690.2287862513426
33130,378.85588644661766
33131,298.67117501983915
33134,905.1837124141596
33137,261.8163672352391
33139,382.32975123366174
33140,315.4588561890373
33141,433.69273328281037
33143,735.597880671455
33144,90.27603616804991
33145,641.2925435837067
33146,319.4622118353786
33152,277.8687141416569
33153,107.41889522359801
33154,178.0013866187007
33156,285.8640044472299
33158,453.0333407583747
33160,775.7177085904688
33161,536.5745788178359
33163,173.78648021913284
33165,447.7338805591755
33166,581.18752612739
33167,317.34614766774547
33168,215.85101232421076
33169,404.8425550221841
33170,349.15259642568503
33172,566.5574086575596
33173,1049.286011540157
33175,68.13436995847633
33176,141.2077922077922
33177,89.44692137998555
33178,213.7526631496702
33179,715.4746794369466
33182,154.48782237417248
33183,300.37062927004604
33184,137.3741956649677
33185,1178.1730637023404
33186,357.3019071576219
33188,209.6969998658824
33190,286.8375329365585
33191,451.84669258630737
33193,978.5514219906796
33195,345.685502981329
33196,122.29022964215271
33197,75.80275132866339
33198,384.2854586458363
33200,288.408564461039
33201,711.5839299990794
33203,414.47524531071616
33206,306.92871882082835
33207,277.7272599900518
33208,518.314407140941
33209,79.99916616077562
33211,751.1300318761824
33213,197.04336264161307
33214,242.82764491473864
33215,595.1728774344722
33216,446.4255351261683
33217,331.87631197219065
33219,323.5891045908619
33220,418.10479929847304
33221,326.4449844764098
33222,361.12401246379443
33223,524.4020325203252
33224,501.8813788081761
33225,109.29812141203385
33226,446.2198101002357
33227,389.789826029678
33228,204.42101495286607
33229,227.1223462595424
33230,584.1425660295913
33231,381.52658701425014
33232,226.33308081720511
33235,157.17218181878246
33238,177.7354459509594
33239,52.52264838642999
33240,826.263194514175
33241,367.17730645463547
33244,242.75843207328802
33245,175.6362126676395
33246,268.59309056743666
33247,492.2325414805253
33249,347.70863912830515
33251,506.7762269157806
33253,277.25976188883794
33254,816.497460549257
33256,341.3886605578096
33257,315.3777173913044
33259,441.9877961797486
33261,262.78962206740823
33262,183.96933817178314
33265,158.84261499637245
33266,1246.181275032566
33270,287.7474114298331
33271,227.91181471557164
33272,761.0677258754669
33274,292.8624043532793
33275,163.1100531322714
33278,958.3452337270094
33280,202.76273975820195
33281,502.41324484659464
33282,191.67640469500176
33284,226.05596544685432
33285,115.32910003856696
33286,454.9338686389733
33287,106.83869079614746
33289,711.9648841709296
33290,167.59594364093763
33291,58.043102707762635
33294,50.4549427699496
33295,176.1834862385321
33296,278.0510664968663
33300,568.4505990287938
33302,575.6146142730234
33303,533.8636403455811
33305,383.1163737675855
33306,434.51933225272387
33307,252.45023213914766
33311,452.1676136363636
33312,236.829052394318
33315,368.6176093597019
33316,135.28129365882708
33317,247.209255350154
33319,305.1260201251322
33320,101.36756300973818
33321,291.692980981384
33323,354.37066829410725
33324,243.93626424053608
33325,581.9955765616774
33328,428.6071243415094
33329,173.2363518726153
33330,152.92651502332782
33331,175.0275350573729
33335,495.462433627166
33337,468.94089874262716
33338,67.97991756265351
33344,393.8834197669852
33345,123.15242076842716
33346,162.87730974004646
33348,541.9099025066081
33349,389.7721164084697
33351,219.90074568314017
33355,351.10293725574525
33356,277.84321082219844
33357,302.69239001056764
33358,246.38050206587752
33359,482.10935830668274
33360,615.8512481988575
33361,798.2077341910381
33362,328.51438162039204
33363,261.47658400682815
33364,369.9256523190893
33365,253.46458589089696
33366,355.79779337871656
33367,275.6386447507916
33368,444.58341639497473
33374,396.79458790033885
33375,462.98316037137374
33376,403.5643167297518
33379,217.24940812977582
33380,86.51162790697674
33381,267.63740881567264
33383,304.9417376391003
33384,471.1705452699548
33385,302.46300373365455
33386,528.8463414783739
33387,499.96962307737704
33389,315.21756221301
33390,246.57212827620134
33391,1023.9721437718051
33392,741.526541414575
33393,765.6310382057925
33394,639.1146078641513
33395,404.2040380164686
33396,509.51862864998253
33397,300.55863273051114
33399,485.7988100504884
33400,607.2721774417857
33402,191.15971765201613
33403,404.64860180366014
33404,131.9888406469955
33406,328.24994629136717
33410,468.31030608576293
33411,440.60762730913797
33412,515.8141678770268
33413,359.6633246384334
33414,278.9046822315187
33415,244.4649221871627
33416,105.93358448855578
33418,394.047146591584
33420,344.8663010583172
33424,379.6787194403822
33425,173.02593572969104
33426,239.00399859089848
33428,278.2637763608623
33429,204.54085800575737
33430,228.5903877394566
33434,649.0989686451644
33436,803.7263114839374
33438,925.7730266388443
33439,631.1263853529914
33441,658.2979732568655
33442,341.637960067033
33443,521.3973604247286
33444,912.1937646746248
33445,270.49343194502177
33446,289.79884161365817
33447,282.89566781069306
33449,339.8478258544009
33451,244.07575967397472
33452,184.96611870905053
33453,701.5126722702975
33454,171.13437779042772
33455,383.5896752063151
33457,397.0419462644097
33458,547.6663499540108
33464,269.7856544656407
33465,367.73667245433563
33466,800.9159545482548
33467,226.39729775692297
33468,198.47089460449587
33469,247.0861929536213
33470,507.58859133441825
33471,219.93452470720737
33475,178.56605546526097
33476,408.0369647352806
33477,443.6843191854974
33478,334.39666614025634
33479,556.8675040672948
33483,181.0813615348962
33484,599.4002516905638
33485,276.9618366529016
33488,432.73374863358373
33489,292.90505249104893
33492,613.7972583113994
33494,392.3458458678648
33496,258.0122448535763
33500,1017.7186406261369
33501,347.94888853874
33502,815.5712269072214
33503,141.0668876990672
33504,272.9319697329209
33507,273.5494481473082
33508,198.96965044279838
33509,256.0974905022923
33510,417.5778741256124
33512,209.22920185472523
33514,411.0767422094213
33516,547.0320037016661
33517,211.34793028741913
33518,530.4254547337342
33519,344.31017872725914
33520,268.0879767154255
33524,128.70553359683794
33525,778.892869144831
33526,894.2667636152521
33527,217.558151777624
33529,367.9345672487931
33530,239.91286551668864
33531,260.5249411757304
33532,484.3577981922828
33533,250.4734490718291
33534,294.6481351736987
33535,397.9420918134611
33536,440.51150473902356
33538,1283
33540,851.824595720688
33541,293.0618748098994
33542,405.98403782991744
33543,109.19324860461792
33544,331.8152666237233
33545,518.5326936582429
33546,245.1465028203406
33548,702.8242979950242
33549,227.96214815802978
33550,585.8031220139536
33551,212.5280057782918
33552,501.3783502499534
33553,477.7263838486681
33554,444.3076239793903
33556,359.52346431491776
33557,337.2688515060094
33559,338.8076028683586
33560,794.6672904219516
33562,363.52219241972386
33563,186.30819123962482
33565,346.587969815703
33566,102.78566092552109
33568,219.557087220773
33569,263.2223099827991
33570,282.017691122656
33574,277.7011695906433
33575,752.6528531372114
33576,274.8782062017884
33577,442.0574607514391
33578,404.5911860794282
33579,447.977553298844
33581,236.1405388760585
33582,304.5
33583,402.0051802336259
33584,403.5082494779557
33585,591.4423249161521
33587,231.71115307706197
33588,244.7531935308957
33589,339.8942261233081
33590,504.24100574205255
33591,279.08746077088813
33592,234.9353769697381
33594,255.6945649141565
33595,171.05075325670285
33596,294.33693876416623
33597,317.38918607822177
33604,96.84807006650664
33605,121.74455973446688
33606,288.626248000486
33607,764.0960656447561
33609,477.45848562706806
33610,475.42804289190707
33611,237.88660967258699
33612,246.56324135015586
33614,189.66510960564975
33615,867.1404824675951
33616,301.80191829621884
33617,130.22742499443586
33618,591.099019215037
33619,938.9472187041969
33620,236.84243241987434
33621,283.6585472507213
33624,230.36520751903643
33625,160.32603747300615
33627,319.6772233493146
33629,462.06923672918685
33630,393.80902977473403
33633,236.5022078726437
33634,46.24200934904035
33635,113.98280164999792
33637,582.4534450651769
33639,443.47219513850166
33643,173.91209439419586
33644,882.1266014009773
33645,309.56907657665806
33646,139.1358953735146
33647,354.83088396550477
33648,282.24668829577155
33653,429.0191962433875
33656,434.1598099946447
33657,275.62728572471167
33658,565.5126017036175
33659,279.3579634798714
33660,322.39882698747357
33662,307.6638917558377
33665,1840.4559270516718
33666,314.8501902941317
33667,241.46209436233542
33668,185.20432216349576
33669,207.30461325562092
33670,235.3607409162092
33674,437.06066909330883
33675,120.07886318634327
33676,393.0366161795418
33677,510.4567786952596
33679,413.25870696774547
33680,543.0558338729586
33681,397.86392255303844
33684,187.2738665461369
33687,524.6157824275176
33688,221.67093503515028
33690,281.2056803921459
33691,148.15631223552109
33693,307.24443233550863
33695,714.0338728789872
33696,127.7475574412206
33699,936.0439276485788
33700,369.2633929510507
33702,528.4850060158719
33708,253.9983870967742
33711,472.8508442034656
33712,428.3324725635147
33715,223.62333374825158
33718,648.4198485286148
33719,251.38070059659208
33720,443.4614553135059
33721,339.3313386427323
33725,159.5799829868981
33726,187.80993659192967
33727,379.4456510122314
33728,653.9441009732818
33730,297.26516441808883
33731,154.37011143799353
33732,525.6668768204016
33733,177.59142957104123
33734,621.0945568665281
33736,259.1707936279122
33737,444.30222054748754
33738,238.2723798955949
33740,175.0704048892284
33741,437.2821596965824
33743,295.4
33745,318.33743365478847
33746,608.5417317389629
33747,370.803020371366
33748,257.8135121648093
33750,423.50635821050804
33753,156.12986032935459
33754,391.2813342847047
33755,191.89066666666668
33756,438.15830755859963
33757,649.064375833074
33761,217.53230738157774
33765,303.74962777734675
33768,187.31720912559288
33770,194.11660845037676
33771,295.91455560828723
33773,766.4334306857837
33774,1076.10755239225
33777,329.7916494789198
33778,456.8627716313538
33779,350.72149284845244
33780,347.667256770525
33781,796.6159665158631
33782,683.4477044461863
33783,749.0596760212695
33784,240.7427574384803
33786,542.4855710809488
33787,354.727551815593
33788,320.757010258479
33789,208.66512099716
33790,523.6447286875774
33792,182.15624475772262
33793,116.9048402834942
33796,102.97159803560396
33797,156.2898745319751
33798,646.2034612665007
33801,537.1022841492742
33802,471.6517552392299
33803,271.1869601797495
33805,218.6702916770539
33806,394.7086387726284
33808,128.35605802218092
33809,239.97017588601764
33810,357.4429593608488
33812,184.86702948255518
33814,236.15701921862856
33815,449.98051565225313
33816,500.8043701724997
33817,251.74035311691597
33818,1054.080625141903
33819,98.30794723926768
33821,576.9383396651599
33823,511.85099017349705
33824,509.6429296557003
33825,443.7903345611644
33827,419.0730858837862
33828,565.0356655837372
33830,311.98868536610235
33831,350.63445077060544
33833,410.03551407207334
33835,539.5370047903313
33836,1164.9187539713103
33838,322.4516447871229
33839,449.15742147056153
33840,246.2037935562686
33841,771.7539385292195
33842,344.43781369653203
33844,1238.638004054803
33845,256.4946587239477
33846,653.1916091733997
33847,190.51735713345914
33848,696.092688740872
33850,162.1539995509131
33851,639.8626211349866
33852,402.471161393027
33853,122.89232453656533
33854,435.5054102556045
33855,402.41606321513865
33857,383.88850373622375
33860,596.5248038819518
33861,119.54587554428291
33863,366.2560938917014
33864,292.3963040240878
33866,155.74914142904657
33867,53.45112012012393
33870,582.7867376369617
33871,143.4078650594716
33872,508.82587880406885
33876,684.1963314851496
33877,236.2189610336854
33880,584.0996552624941
33884,483.2192340206863
33885,451.4018814405946
33886,389.47877708187514
33888,2106.456896551724
33889,558.4286939910842
33890,707.0923102252159
33892,222.8082596230454
33894,280.5032068865507
33895,111.20772028412327
33899,180.36099965981583
33900,515.5838869762314
33902,791.7267097073783
33904,299.7292802117005
33910,170.01513540776023
33911,309.7062130410056
33912,387.0194653659255
33913,258.3136874886402
33914,394.71888743194165
33916,40.22305381152958
33917,375.8785178895674
33918,228.94391151486917
33920,284.58080859949064
33922,76.0138700226821
33924,221.58380845086575
33926,539.3971592168798
33928,262.40688439261373
33929,218.453520572781
33930,232.36500569225234
33931,307.97865861801284
33932,489.5988936644717
33934,265.48983299325766
33935,447.36055011753695
33936,449.70608093277144
33938,151.25176540878357
33941,98.60809307750034
33942,892.3241450837431
33944,413.86839202719
33945,211.89799937519132
33947,392.81051324267827
33948,229.96811408544914
33949,758.109227741934
33951,202.6349860066641
33952,354.8764549225051
33954,273.08430095715545
33955,369.3216969451815
33956,166.22519297737242
33958,549.3141023152707
33959,157.02857977454744
33960,221.83920854058377
33961,114.1404118125592
33963,252.13435576296905
33965,393
33966,157.0492993742311
33967,355.4245356967211
33968,440.6782988541196
33969,338.70685674619926
33971,174.82863494226265
33972,153.01838908634724
33974,403.90453346115123
33975,190.94243236653193
33976,403.60781372377807
33977,143.07142857142858
33978,525.8888745656525
33981,151.02769224605692
33982,671.17404253369
33983,150.861119337026
33985,319.3446276906212
33986,310.73080781789986
33987,267.3466115785089
33988,299.335287786873
33989,845.455105840919
33990,28.486120893582086
33992,606.1003275325169
33993,471.1659936679274
33994,602.1654024729468
33995,255.47830552865736
33998,98.3581695293447
34000,172.12287122542057
34001,252.8674687195253
34002,205.39147514368503
34003,436.0093473274441
34004,64.81383555145382
34005,670.1999509563702
34006,169.73329714845895
34007,1055.1763224662814
34008,515.175775579877
34009,495.33075476374285
34010,235.2718025645131
34011,689.4867564805207
34012,128.29953656526914
34013,89.42307692307692
34014,701.2180717889987
34015,151.36620111608298
34016,752.7142857142858
34017,335.6588053905893
34020,1168.832341198332
34021,189.29041672831966
34022,501.6398134591009
34023,474.494003522091
34026,335.90449666304823
34027,296.3367644529465
34028,460.8889178072289
34029,193.60969200794835
34030,367.049562539129
34031,156.33553124223118
34032,222.90431064550583
34035,611.7260886649035
34036,96.25431730932807
34037,679.5308928882077
34038,416.90467514785064
34040,62.90507559946974
34041,315.05659942414866
34042,393.6961467844686
34043,118.6628093305215
34044,415.2321809790863
34046,691.3197754560018
34047,326.5859182188832
34050,337.4610513889277
34051,266.93175932104896
34052,523.6644893175677
34054,254.9772178040738
34056,971.5024509803922
34057,475.2919763147629
34058,95.79094443090845
34059,327.29630351430495
34060,142.12234186309797
34061,329.83780192529974
34062,162.24515885842314
34063,832.4303123399898
34064,102.78225177639537
34066,581.6966020954844
34067,698.4458647909361
34068,436.01250961960324
34069,186.93857032620556
34070,500.72590657384234
34071,532.5634169314507
34073,275.09462267718675
34074,199.36453419708533
34078,183.87559347988787
34079,259.8054838190209
34080,321.5425892314866
34082,296.54270954292616
34083,244.83004432420506
34084,115.79665101008311
34085,380.4347746512147
34087,196.47184700114533
34088,730.7768819693999
34090,602.1150981925617
34091,356.5116418809853
34092,345.46894776704403
34093,249.16819558727045
34094,959.8808814120165
34095,414.7472497329074
34096,146.04715802966967
34097,503.18695530405574
34098,678.3866007535222
34099,116.33756613756613
34100,371.6002701266834
34101,470.4410841755553
34102,464.339730942787
34105,846.7506249173434
34107,275.5204756575535
34108,106.81184767853904
34109,286.2411532600727
34111,331.8838871523051
34113,566.1829918350684
34114,392.13080789324687
34116,296.51403080377764
34117,437.20509510378025
34118,398.6676631855496
34120,296.3959687567723
34121,329.3293457441994
34122,104.35057606237285
34123,360.536378093706
34124,696.5495186058091
34126,194.57206608543555
34127,119.52286672088421
34128,409.4312587653025
34129,215.3441888001708
34131,370.3752021415127
34132,360.4334036593607
34133,463.8232233876322
34134,715.9937856319427
34135,177.98266719406135
34136,277.630409184967
34137,393.9412669126691
34138,240.40140081552585
34140,519.1926922932673
34141,199.71203539053403
34142,595.8500215438518
34144,545.9044012429729
34145,471.82827338607143
34146,751.2193785512264
34147,461.8098159936511
34148,254.28754929469983
34150,314.18749085878846
34151,2097.70982614907
34152,188.13260868552823
34154,267.85403603147233
34155,384.3449952855453
34156,414.73640528463284
34157,270.3838609065684
34158,413.8981531525225
34161,291.442689113841
34164,177.35875063828848
34165,317.35408726474674
34166,332.7147889437367
34167,109.84188707860184
34168,341.4519407711659
34169,210.53061710220254
34170,642.3993781704562
34171,645.887480823782
34172,498.7778010331103
34173,32.93872298017411
34175,118.77858540381989
34176,223.92230995380956
34179,434.5148499679667
34180,220.47985915047676
34183,323.81478068027127
34184,331.873214863591
34186,203.51207188696836
34187,432.87098768427757
34188,370.82741278161325
34189,394.1071655400869
34191,463.84263109744074
34193,501.9324311828456
34194,209.2637546583584
34196,495.29829780784223
34198,421.4782926589921
34202,120.2330026545608
34203,179.25587467937032
34204,824.8260388593667
34205,855.4556872922043
34206,326.019805771462
34207,334.55440477576064
34209,177.05102521332276
34211,353.14374872339533
34212,183.97773038700785
34213,125.68404954900001
34214,368.9863164363842
34215,405.0639313964364
34217,350.21540062198596
34218,634.034024351329
34219,241.39089281655686
34220,358.34246705569814
34221,372.70729663371094
34223,394.13953631379087
34225,807.2490009558184
34226,202.45417364893413
34227,435.02116760259725
34228,277.65325124184903
34230,258.3672317601581
34231,452.0080816593689
34233,418.33840054874764
34234,308.2041645213228
34239,108.8660045727361
34240,411.8913280680984
34245,313.5651891440149
34247,247.62083116625115
34249,209.6931856581188
34250,506.17698499118075
34251,467.63129197123794
34253,889.0361700012676
34254,381.48511634718534
34256,296.7225750488917
34263,313.39094926080287
34265,511.1240959746981
34266,25.196415304485523
34269,478.23898176310684
34272,220.5500566338933
34273,558.9734135741247
34274,391.7315383162708
34275,325.5903416648756
34276,724.9507103508178
34277,684.537
34278,451.1878958009428
34280,242.88407215195252
34283,550.5153134128744
34284,341.48106677153885
34286,563.266338022341
34287,241.2779015750496
34288,209.7778572489486
34289,223.5350100794505
34290,464.83002250113736
34291,334.771275084839
34292,177.16777818369974
34293,81.1876987609108
34294,266.8402093302563
34295,411.70032324638635
34299,551.0200126114399
34300,166.95409442567333
34301,288.55740153596133
34302,856.1581213743924
34303,469.4485172057516
34304,660.8716671342485
34305,208.76411436698805
34306,395.29950913820926
34310,142.44476115696094
34312,304.00839959075915
34314,132.4188933658607
34317,333.90823865794266
34318,288.0086953556571
34319,48.046208907175725
34325,307.9777552270706
34326,274.22086092978583
34327,252.6910151395975
34328,248.04499747787725
34329,105.632370101832
34331,410.0997848611673
34332,450.45683381364535
34333,416.77593572830756
34334,429.37510865407916
34335,290.96666012049565
34336,546.9351840569033
34338,504.42042939494104
34339,252.48385621075624
34340,205.72583049054103
34341,365.7375007951991
34343,303.29757247843236
34344,275.1173953598335
34345,860
34350,398.74265757847115
34352,310.4858665697792
34353,192.4981936839734
34356,406.2652549141515
34358,216.00749320905928
34359,244.95583002629994
34360,364.76579621763517
34361,89.93461353583744
34363,686.7417232254498
34364,436.3607464018661
34365,485.6255287897111
34366,428.6737167413808
34367,203.22035345606685
34368,352.12442117559306
34370,279.44882735277184
34371,352.05977076210587
34372,337.5999755367392
34373,278.4793625262861
34374,264.7026586382163
34375,241.10392092497415
34376,475.20920092948177
34377,254.91869698933777
34378,822.9202051411894
34380,154.55691907441238
34381,417.10050864127095
34382,738.68604385597
34383,109.76449573731946
34384,683.4388689158915
34387,604.3655873119081
34388,348.0333115975208
34389,345.50091933964995
34390,182.16517247015582
34391,394.5194585293611
34393,297.8001939510767
34394,512.1894889187263
34395,245.9155590739494
34396,270.5572163349628
34397,525.275001999922
34398,325.31164379098254
34399,496.43336308447124
34401,168.34204457854756
34402,192.63497307929183
34403,905.3621307920353
34405,396.52348657697166
34406,171.8713605992086
34407,288.60718669325496
34408,105.76876978272367
34409,337.8524029196911
34410,187.48238709193282
34411,420.59755386235713
34412,238.17402081617666
34415,299.80710710845517
34416,224.4335110125306
34417,266.7652193728536
34418,285.2249698459134
34419,176.9955148719582
34420,301.86538827620535
34421,169.51019816815617
34422,775.2712672478599
34423,207.43511867573204
34424,17.69338464970995
34427,141.7140749013435
34430,442.8680896493651
34431,524.4086510585222
34432,386.25399810219545
34433,343.8250676325109
34434,594.3477310892401
34435,221.42050834169274
34437,285.41973525070375
34438,319.5232929383755
34439,1203.2329950975025
34443,486.5723275744177
34444,450.6646099249179
34448,829.2547960118683
34449,289.2744607938996
34450,544.5872437161263
34452,493.6018669671459
34454,354.05195791211753
34455,573.1827510836275
34456,469.1665537178354
34457,364.61183400384664
34458,610.7380599266519
34461,420.6905429737868
34462,81.93372134447002
34463,402.6668905862047
34465,161.67662862816402
34467,388.95611486509586
34469,497.3282097649186
34470,404.6349851472645
34472,319.444340593865
34473,196.29329505142798
34475,422.1746639686271
34477,204.07345337041357
34478,1032.4770472777761
34479,244.04696816860806
34481,170.89967314084552
34482,171.9667853919826
34483,307.9476080399754
34484,337.92123870951
34487,306.3776843926827
34488,477.61112898518223
34490,359.79029503993195
34498,507.19494445671285
34499,281.8989310703923
34500,402.0994771777525
34502,298.8646551058666
34504,175.29935494869272
34506,533.5361150879988
34507,174.04967628794736
34508,166.75031558250282
34509,231.12097098869776
34512,533.5312079507739
34513,543.9984999690947
34514,398.45336733173536
34515,258.9562863016907
34516,309.58733693902866
34517,1080.506472151515
34518,550.1924109625643
34520,320.90382798937543
34522,547.7610336375517
34523,437.22736611840287
34524,313.467784575106
34525,807.600779732086
34526,311.34737452849606
34527,135.53811672917556
34528,29.58339624469155
34530,360.5765873294262
34534,188.38047979968363
34535,187.29149777210785
34536,533.1383872727258
34541,338.14807737838873
34543,201.19463010625677
34544,463.8150477063763
34546,223.23234428515386
34547,162.85059102799534
34548,113.62142857142857
34551,194.3599780403036
34554,741.181100861124
34555,342.28693646827764
34556,786.243407433246
34557,359.6168536353128
34561,250.71158601904602
34562,425.8131094495985
34563,326.1389064698367
34565,330.3481293496713
34566,397.9441175191282
34569,572.3177873349824
34570,137.5710923278319
34571,651.7592331289471
34572,159.99461984124127
34573,489.8185802054031
34574,207.8738125064713
34575,143.02840634995263
34577,431.1691586957799
34578,296.24972712549925
34581,437.1223699946864
34582,41.60110284347595
34590,353.79247415279104
34591,204.080269210714
34592,298.90670837689004
34593,705.6265316137263
34594,164.62094358686818
34595,179.93056148572356
34596,21.525685894749117
34597,639.7821740926616
34599,652.5095623809449
34602,239.28764545782627
34603,230.89958496174776
34605,239.43282785014128
34606,297.39407287171633
34607,183.6468942796566
34608,261.67359263776507
34609,1135.2335990006784
34612,485.84751915709165
34613,125.07592495284001
34614,163.3418908356335
34615,154.64195013723858
34617,564.49943579006
34618,360.28505534632603
34619,505.28405329392217
34620,308.1645160491311
34621,392.57156156223084
34622,552.8562191478965
34623,436.833990811458
34624,284.2282534789867
34625,82.80103466393346
34627,325.3502127594049
34628,395.8723922923422
34631,453.60030469128543
34632,564.3582930145133
34633,220.03793719059297
34635,185.500090245207
34636,483.1382959296026
34637,281.8732769511738
34638,278.2337277556531
34640,171.02565615026214
34641,312.078773938753
34642,252.1806827056672
34644,356.2667711641759
34647,218.9046723017689
34649,234.10019040193143
34650,278.6267311084318
34653,403.0886112978027
34656,168.9218063891826
34661,93.86061636232303
34662,493.24569916793536
34663,205.6416731002657
34667,1454.3791208791208
34669,634.9172015412273
34671,173.88676401803644
34672,240.79954798450385
34673,1064.1405247813411
34675,83.49429659954426
34677,356.15618074389374
34681,201.8740752693795
34684,222.1139472327031
34685,316.7210088728741
34687,375.1526048832211
34689,530.9149756260412
34690,232.65574942533965
34692,469.2735746084795
34696,269.4368328629534
34698,499.3232279602751
34699,429.5680086669404
34700,248.2024175168899
34703,193.12416519979624
34705,317.8075490548038
34707,172.1936058929567
34711,135.74306541321047
34712,313.7304997453975
34713,180.08785160548732
34714,394.4552926933101
34715,175.695148876396
34716,441.4229575653414
34719,320.1657744158617
34720,669.1586853229561
34724,445.4636303809721
34726,103.65025324526118
34727,1112.786112779446
34728,753.8180380974143
34729,299.6977810520892
34730,504.45093665506977
34731,469.7699598037707
34734,393.8383585159306
34735,365.4550106883767
34739,235.38057619749284
34740,269.5568196247007
34742,455.34235484621325
34743,167.46208819580082
34744,273.75194041920173
34745,312.05107244620854
34748,526.8530778164925
34750,509.2671475610947
34751,306.6439735609501
34753,385.88133868890833
34754,463.68978000420566
34756,160.01703122087557
34757,336.2620767370437
34759,1032.1866098756009
34760,537.1151997352702
34761,353.5865192492562
34762,296.19981667389607
34763,620.1941307895612
34766,816.4296357639964
34771,428.92942078276246
34773,556.9541800524449
34774,299.4422973297747
34775,295.58309346064743
34776,258.86249287875216
34777,256.54850453337593
34778,275.2922484327325
34779,97.11431049078229
34783,333.6348982989064
34784,329.5771656504724
34785,697.2781731909846
34786,733.0233770858771
34787,534.2609787459041
34789,301.8694260858584
34790,167.66008523366227
34792,293.1541281125675
34793,339.5884767003117
34794,437.8295903775027
34795,225.47494007840396
34796,100.75198404074597
34797,407.4205607254965
34801,404.4682069609819
34803,288.6948898795996
34805,275.6297368035705
34807,472.6227218559445
34808,190.74739767589298
34811,378.51863799356454
34812,242.90900910028128
34813,235.92530090026654
34815,267.1403571177089
34817,403.08066869389876
34818,420.8216241866478
34820,155.18112708139122
34821,230.95518249130947
34822,84.16077159458527
34824,876.5571428571428
34825,501.33130927972144
34826,777.2521230702467
34827,598.1848665844292
34828,941.2892528926291
34831,552.9258754959545
34832,1312.0752337793124
34833,574.5511903443003
34834,242.66599650552362
34835,477.6898862763435
34838,625.1349540103017
34841,146.76608336357282
34842,365.8460559753182
34844,108.95730929435193
34845,625.0325642427863
34846,227.1867983297331
34848,229.72382653987444
34849,422.5073271938886
34850,254.3900010867784
34851,267.96727298125063
34854,308.34602796851374
34855,95.84530196591835
34856,334.82215027632543
34857,195.74240665863567
34858,418.70452380709474
34859,747.8261772496085
34860,236.17119196945407
34862,546.6945842736128
34863,316.73032550978917
34864,279.797773348367
34865,279.1667651619143
34866,459.01114373573307
34868,198.50243943866306
34869,348.45680668930186
34871,406.80386740331494
34873,175.67608509349196
34874,244.24775087203938
34875,362.9023487116135
34877,375.9016276389652
34880,699.0460276322348
34881,267.38804522161735
34884,366.33874655831545
34885,545.4677765077525
34886,451.51614166184396
34887,433.35287915503983
34888,341.3756693739658
34889,385.7300114342318
34892,320.71531039250345
34893,208.8975006849596
34897,258.80137593579866
34899,159.0228637062366
34901,170.30724429468418
34902,287.1943546611395
34904,288.2756029583198
34905,368.39881353827656
34906,298.80166020473166
34907,542.7766134774664
34908,362.76690972870597
34910,103.10014132217378
34912,342.71679061590197
34913,145.3104196839569
34914,262.67698896351754
34915,1008.3124225388614
34917,174.2477180874759
34918,597.1113521221608
34919,242.34361262464648
34920,959.7120534316126
34922,466.5165358261665
34923,1125.1537702235898
34925,283.55614224749735
34926,1197.1224665527002
34927,530.7288705225673
34928,152.2114205655432
34929,791.8973376311291
34930,1363.9195585295422
34933,415.63390836857684
34934,149.05935531919863
34935,260.2133771551092
34937,208.30188361269006
34938,440.9839067331885
34939,186.28949139868985
34941,241.7319128301333
34944,332.1759196794446
34949,311.1153122792356
34952,198.0228948825409
34953,185.13924510304977
34954,432.28447381848406
34955,292.07174762086686
34956,127.40632433930435
34960,89.94585331858366
34961,341.8858987656807
34965,151.79674644551983
34966,425.28564325560245
34967,469.5305430505865
34970,595.4642857142857
34971,269.27783323819335
34972,442.79954803278105
34973,1610.4791666666667
34975,428.73613780849496
34976,631.4321634306727
34977,241.69571850176206
34979,831.4385025381199
34981,723.2216091991529
34983,580.9672435872574
34984,1088.3532551365995
34985,348.14326022676477
34987,446.4708147410537
34989,333.6566833725447
34991,173.68453484650448
34992,512.1352451449142
34993,243.78600164394092
34994,138.26329332563225
34996,266.15585579158136
34997,201.52837682978284
34999,429.91343256225394
35001,331.66456099376217
35002,691.8292081765323
35003,382.4393366626718
35004,200.49119290702097
35005,374.77085436396794
35006,287.1397231119436
35007,272.39294008121124
35010,230.1898944167393
35013,404.3793783821721
35015,190.62564998687435
35017,219.2487266362483
35019,328.65737478382465
